movie_id,title,genres,year,clean_title,poster_url,overview,tmdb_rating,num_ratings,avg_rating
2390,Little Voice (1998),Comedy,1998,Little Voice,https://image.tmdb.org/t/p/w500/7VxdMxSa3BEAvGl5nLvsgpBwrZH.jpg,"After the death of her father, Little Voice or LV becomes a virtual recluse, never going out and hardly ever saying a word. She just sits in her bedroom listening to her father's collection of old records of Shirley Bassey, Marilyn Monroe and various other famous female singers. But at night time, LV sings, imitating these great singers with surprising accuracy. One night she is overheard by one of her mother's boyfriends, who happens to be a talent agent. He manages to convince her that her talent is special and arranges for her to perform at the local night club, but several problems arise.",6.5,330.0,3.690909090909091
2391,"Simple Plan, A (1998)",Crime|Thriller,1998,"Simple Plan, A",https://image.tmdb.org/t/p/w500/wO2gH7DMqpMeHlj5QmDhW4IkgAr.jpg,"Captivated by the lure of sudden wealth, the quiet rural lives of two brothers erupt into conflicts of greed, paranoia and distrust when over $4 million in cash is discovered at the remote site of a downed small airplane. Their simple plan to retain the money while avoiding detection opens a Pandora's box when the fear of getting caught triggers panicked behavior and leads to virulent consequences.",7.207,745.0,3.751677852348993
2392,Jack Frost (1998),Comedy|Drama,1998,Jack Frost,https://image.tmdb.org/t/p/w500/tdSyQJe7vEDcH9kEVqzVcr0O9lS.jpg,"A father, who can't keep his promises, dies in a car accident. One year later, he returns as a snowman, who has the final chance to put things right with his son before he is gone forever.",6.0,205.0,2.234146341463415
2393,Star Trek: Insurrection (1998),Action|Sci-Fi,1998,Star Trek: Insurrection,https://image.tmdb.org/t/p/w500/xQCMAHeg5M9HpDIqanYbWdr4brB.jpg,"When an alien race and factions within Starfleet attempt to take over a planet that has ""regenerative"" properties, it falls upon Captain Picard and the crew of the Enterprise to defend the planet's people as well as the very ideals upon which the Federation itself was founded.",6.444,807.0,3.34820322180917
2394,"Prince of Egypt, The (1998)",Animation|Musical,1998,"Prince of Egypt, The",https://image.tmdb.org/t/p/w500/2xUjYwL6Ol7TLJPPKs7sYW5PWLX.jpg,"The strong bond between two Royal Egyptian brothers is challenged when their chosen responsibilities set them at odds, with extraordinary consequences.",7.305,579.0,3.5716753022452505
2395,Rushmore (1998),Comedy,1998,Rushmore,https://image.tmdb.org/t/p/w500/hSJ6swahAuZ8wM96lHDTwQPXUvZ.jpg,"When a beautiful first-grade teacher arrives at a prep school, she soon attracts the attention of an ambitious teenager named Max, who quickly falls in love with her. Max turns to the father of two of his schoolmates for advice on how to woo the teacher. However, the situation soon gets complicated when Max's new friend becomes involved with her, setting the two pals against one another in a war for her attention.",7.396,1220.0,3.8409836065573773
2396,Shakespeare in Love (1998),Comedy|Romance,1998,Shakespeare in Love,https://image.tmdb.org/t/p/w500/zdW7jdzPi4J9KZR3TyY2jn3Xh5e.jpg,"Young William Shakespeare is forced to stage his latest comedy, 'Romeo and Ethel, the Pirate's Daughter', before it's even written. When lovely noblewoman Viola de Lesseps auditions for a role, they fall into forbidden love — and Shakespeare's play finds a new life (and title). As their relationship intensifies, the comedy soon transforms into tragedy.",6.8,2369.0,4.127479949345715
2397,Mass Appeal (1984),Drama,1984,Mass Appeal,https://image.tmdb.org/t/p/w500/k2b2CUKrmYEw0VN1kFbJPdL2XzM.jpg,A young seminarian rattles the established order at a Catholic parish run by an older pastor.,5.8,23.0,3.3043478260869565
2398,Miracle on 34th Street (1947),Drama,1947,Miracle on 34th Street,https://image.tmdb.org/t/p/w500/vehuIm3y6BeMI7mYjxzaA1H8M0k.jpg,"Kris Kringle, seemingly the embodiment of Santa Claus, is asked to portray the jolly old fellow at Macy's following his performance in the Thanksgiving Day parade. His portrayal is so complete that many begin to question if he truly is Santa Claus, while others question his sanity.",7.367,380.0,3.960526315789474
2399,Santa Claus: The Movie (1985),Adventure|Children's|Fantasy,1985,Santa Claus: The Movie,https://image.tmdb.org/t/p/w500/tZvGQF2623FD0MZgvOy18J5d7x5.jpg,"In ancient times, a man named Claus, who delivers toys in his small village, fulfils his destiny to become Santa Claus after meeting an expert toy-making elf, Patch, in the North Pole. In the present day, Santa Claus has become overwhelmed by his workload, and the disgruntled Patch flees the workshop to New York City. There, Patch unknowingly threatens the fate of Christmas by taking a job at a failing toy company run by a scheming businessman.",6.3,223.0,2.6681614349775784
2400,Prancer (1989),Children's|Drama,1989,Prancer,https://image.tmdb.org/t/p/w500/g3JfCGX9fgHwmmKFhRzu7BYc29d.jpg,"Jessica, the daughter of an impoverished apple farmer, still believes in Santa Claus. So when she comes across a reindeer with an injured leg, it makes perfect sense to her to assume that it is Prancer, who had fallen from a Christmas display in town. She hides the reindeer in her barn and feeds it cookies, until she can return it to Santa. Her father finds the reindeer and decides to sell it to the butcher, not for venison chops, but as an advertising display.",6.0,43.0,2.86046511627907
2401,Pale Rider (1985),Western,1985,Pale Rider,https://image.tmdb.org/t/p/w500/kpAN5WnDEVWYzMDPkXHTbrDQuak.jpg,A mysterious preacher protects a humble prospector village from a greedy mining company trying to encroach on their land.,7.2,312.0,3.769230769230769
2402,Rambo: First Blood Part II (1985),Action|War,1985,Rambo: First Blood Part II,https://image.tmdb.org/t/p/w500/pzPdwOitmTleVE3YPMfIQgLh84p.jpg,John Rambo is released from prison by the government for a top-secret covert mission to the last place on Earth he'd want to return - the jungles of Vietnam.,6.7,401.0,2.825436408977556
2403,First Blood (1982),Action,1982,First Blood,https://image.tmdb.org/t/p/w500/dR5fbo0ry5TsC7euEXFUkx2QzVk.jpg,"When former Green Beret John Rambo is harassed by local law enforcement and arrested for vagrancy, he is forced to flee into the mountains and wage an escalating one-man war against his pursuers.",7.5,397.0,3.5717884130982367
2404,Rambo III (1988),Action|War,1988,Rambo III,https://image.tmdb.org/t/p/w500/uycbt9iVlAnKkQIisqUWuO8hVcm.jpg,"Combat has taken its toll on Rambo, but he's finally begun to find inner peace in a monastery. When Rambo's friend and mentor Col. Trautman asks for his help on a top secret mission to Afghanistan, Rambo declines but must reconsider when Trautman is captured.",6.2,301.0,2.3421926910299002
2405,"Jewel of the Nile, The (1985)",Action|Adventure|Comedy|Romance,1985,"Jewel of the Nile, The",https://image.tmdb.org/t/p/w500/6VjsIhnIcrz2XdQVHdsMj5DdSa1.jpg,"Joan Wilder is thrust back into a world of murder, chases, foreign intrigue... and love. This time out she's duped by a duplicitous Arab dignitary who brings her to the Middle East, ostensibly to write a book about his life. Of course, he's up to no good, and Joan is just another pawn in his wicked game. But Jack Colton and his sidekick Ralph show up to help our intrepid heroine save the day.",6.209,673.0,3.163447251114413
2406,Romancing the Stone (1984),Action|Adventure|Comedy|Romance,1984,Romancing the Stone,https://image.tmdb.org/t/p/w500/qaCLbDs6Ace4I1lAbBNWPQAm75h.jpg,"Though she can spin wild tales of passionate romance, novelist Joan Wilder has no life of her own. Then one day adventure comes her way in the form of a mysterious package. It turns out that the parcel is the ransom she'll need to free her abducted sister, so Joan flies to South America to hand it over. But she gets on the wrong bus and winds up hopelessly stranded in the jungle.",6.761,1345.0,3.6892193308550185
2407,Cocoon (1985),Comedy|Sci-Fi,1985,Cocoon,https://image.tmdb.org/t/p/w500/wqNNm36j3nkucAucHEGAW5pNZcd.jpg,"When a group of trespassing seniors swim in a pool containing alien cocoons, they find themselves energized with youthful vigor.",6.634,1006.0,3.5377733598409544
2408,Cocoon: The Return (1988),Comedy|Sci-Fi,1988,Cocoon: The Return,https://image.tmdb.org/t/p/w500/xBsXdBl8qCXoQsWX6vfsVjWOMGk.jpg,"The reinvigorated elderly group that left Earth comes back to visit their relatives. Will they all decide to go back to the planet where no one grows old, or will they be tempted to remain on Earth?",6.475,259.0,2.528957528957529
2409,Rocky II (1979),Action|Drama,1979,Rocky II,https://image.tmdb.org/t/p/w500/nMaiiu0CzT77U4JZkUYV7KqdAjK.jpg,"After Rocky goes the distance with champ Apollo Creed, both try to put the fight behind them and move on. Rocky settles down with Adrian but can't put his life together outside the ring, while Creed seeks a rematch to restore his reputation. Soon enough, the ""Master of Disaster"" and the ""Italian Stallion"" are set on a collision course for a climactic battle that is brutal and unforgettable.",7.288,445.0,3.1775280898876406
2410,Rocky III (1982),Action|Drama,1982,Rocky III,https://image.tmdb.org/t/p/w500/lklrplDDuALhY3k8IDFdRqtpZPk.jpg,Following Rocky Balboa's intense battle with his most powerful adversary yet – the ferocious Clubber Lang – Rocky joins forces with former rival Apollo Creed in an effort to get back his fighting spirit.,6.898,401.0,2.8753117206982544
2411,Rocky IV (1985),Action|Drama,1985,Rocky IV,https://image.tmdb.org/t/p/w500/2MHUit4H6OK5adcOjnCN6suCKOl.jpg,"Rocky Balboa holds the world heavyweight championship, but a new challenger has stepped forward: Drago, a six-foot-four, 261-pound fighter who has the backing of the Soviet Union. This time, Rocky's training regimen takes him to Siberia, where he prepares for a globally televised match in the heart of Moscow. But nothing can truly prepare him for what he's about to face – a fight to the finish, in which he must defend not only himself, but also the honor of his country!",7.08,375.0,2.6453333333333333
2412,Rocky V (1990),Action|Drama,1990,Rocky V,https://image.tmdb.org/t/p/w500/qCARerjCFZOEeLiVdomhwRYlDSn.jpg,"A lifetime of taking shots has ended Rocky’s career, and a crooked accountant has left him broke. Inspired by the memory of his trainer, however, Rocky finds glory in training and takes on an up-and-coming boxer.",5.772,274.0,2.102189781021898
2413,Clue (1985),Comedy|Mystery,1985,Clue,https://image.tmdb.org/t/p/w500/aRxbYOYHS8T73nzR8hsLousoplR.jpg,"Clue finds six colorful dinner guests gathered at the mansion of their host, Mr. Boddy -- who turns up dead after his secret is exposed: He was blackmailing all of them. With the killer among them, the guests and Boddy's chatty butler must suss out the culprit before the body count rises.",7.205,443.0,3.2483069977426635
2414,Young Sherlock Holmes (1985),Action|Adventure|Mystery,1985,Young Sherlock Holmes,https://image.tmdb.org/t/p/w500/aOxVYvQoAfNSns4hW5Ah55GBzgq.jpg,"Sherlock Holmes and Dr. Watson meet as boys in an English Boarding school. Holmes is known for his deductive ability even as a youth, amazing his classmates with his abilities. When they discover a plot to murder a series of British business men by an Egyptian cult, they move to stop it.",6.742,379.0,3.390501319261214
2415,Violets Are Blue... (1986),Drama|Romance,1986,Violets Are Blue...,https://image.tmdb.org/t/p/w500/pOmri5BgiLGc0jieg0JhHjSWPDG.jpg,"After fifteen years of traveling around the world, Gussie, a famous photographer, returns to the Maryland coastal resort where she grew up. She meets her high school sweetheart, Henry, who is now married and running the local newspaper he inherited from his father. An awkward and tension-filled romance ensues.",4.8,15.0,2.8
2416,Back to School (1986),Comedy,1986,Back to School,https://image.tmdb.org/t/p/w500/bIQH3dptGaMBtwos7j9lEHt65BV.jpg,"Self-made millionaire Thornton Melon decides to get a better education and enrolls at his son Jason's college. While Jason tries to fit in with his fellow students, Thornton struggles to gain his son's respect, giving way to hilarious antics.",6.342,354.0,3.1497175141242937
2417,Heartburn (1986),Comedy|Drama,1986,Heartburn,https://image.tmdb.org/t/p/w500/pF1uPAi9TWRSRLf9SHfIDQle2NK.jpg,"She's a magazine writer who gives up her career for love and family. He's a playboy newspaper columnist who can't quite give up his old tricks. And if that combination doesn't give a relationship heartburn, nothing will.",6.0,74.0,2.945945945945946
2418,Nothing in Common (1986),Comedy,1986,Nothing in Common,https://image.tmdb.org/t/p/w500/m2G6Idl1CKJwOt8aFsnJk08sfDP.jpg,A successful advertising executive finds his freewheeling life crashing to a halt when his parents end their longtime marriage.,5.8,110.0,3.0727272727272728
2419,Extremities (1986),Drama|Thriller,1986,Extremities,https://image.tmdb.org/t/p/w500/AnzuqWIL840oE2vgtW81q1p1CAL.jpg,"A woman escapes from the man who is about to rape her, but leaves her purse behind. Afraid that her attacker might come after her, she goes to the police, but with no proof of the incident, they can do nothing. In fact, the man does use the information in her bag and comes to her apartment with the intent of rape, but she sprays him in the face with insect repellent, and then holds him captive. She is then faced with deciding whether to go to the police who might not believe her and release him, or to kill him.",6.1,69.0,3.2028985507246377
2420,"Karate Kid, The (1984)",Drama,1984,"Karate Kid, The",https://image.tmdb.org/t/p/w500/1mp4ViklKvA0WXXsNvNx0RBuiit.jpg,"New Jersey teen Daniel LaRusso moves to Los Angeles with his mother, and soon strikes up a relationship with Ali. He quickly finds himself the target of bullying by a group of thugs, led by Ali's ex-boyfriend Johnny, who study karate at the Cobra Kai dojo under ruthless sensei John Kreese. Fortunately, Daniel befriends Mr. Miyagi, an unassuming repairman who just happens to be a martial arts master himself. Miyagi takes Daniel under his wing, training him in a more compassionate form of karate for self-defense and, later, preparing him to compete against the brutal Cobra Kai.",7.218,493.0,3.417849898580122
